Source IS,Target IS,Tenders Citing Source,Tenders Citing Target,Co-citation Count,Confidence,Lift,Evidence Statement
IS 2551,IS 3043,13,54,12,0.923,20.718,Cited alongside IS 2551 in 12 of 13 comparable tenders
IS 6600,IS 2705,13,29,12,0.923,38.578,Cited alongside IS 6600 in 12 of 13 comparable tenders
IS 10810,IS 5831,24,51,22,0.917,21.784,Cited alongside IS 10810 in 22 of 24 comparable tenders
IS 651,IS 1231,24,33,22,0.917,33.667,Cited alongside IS 651 in 22 of 24 comparable tenders
IS 651,IS 8112,24,33,22,0.917,33.667,Cited alongside IS 651 in 22 of 24 comparable tenders
IS 651,IS 9537,24,37,22,0.917,30.027,Cited alongside IS 651 in 22 of 24 comparable tenders
IS 774,IS 1231,24,33,22,0.917,33.667,Cited alongside IS 774 in 22 of 24 comparable tenders
IS 774,IS 8112,24,33,22,0.917,33.667,Cited alongside IS 774 in 22 of 24 comparable tenders
IS 774,IS 9537,24,37,22,0.917,30.027,Cited alongside IS 774 in 22 of 24 comparable tenders
IS 3564,IS 9537,24,37,22,0.917,30.027,Cited alongside IS 3564 in 22 of 24 comparable tenders
IS 3564,IS 13592,24,39,22,0.917,28.487,Cited alongside IS 3564 in 22 of 24 comparable tenders
IS 3564,IS 428,24,23,22,0.917,48.304,Cited alongside IS 3564 in 22 of 24 comparable tenders
IS 3564,IS 651,24,24,22,0.917,46.292,Cited alongside IS 3564 in 22 of 24 comparable tenders
IS 3564,IS 7231,24,22,22,0.917,50.5,Cited alongside IS 3564 in 22 of 24 comparable tenders
IS 3564,IS 774,24,24,22,0.917,46.292,Cited alongside IS 3564 in 22 of 24 comparable tenders
IS 651,IS 3564,24,24,22,0.917,46.292,Cited alongside IS 651 in 22 of 24 comparable tenders
IS 651,IS 428,24,23,22,0.917,48.304,Cited alongside IS 651 in 22 of 24 comparable tenders
IS 651,IS 7231,24,22,22,0.917,50.5,Cited alongside IS 651 in 22 of 24 comparable tenders
IS 774,IS 3564,24,24,22,0.917,46.292,Cited alongside IS 774 in 22 of 24 comparable tenders
IS 774,IS 428,24,23,22,0.917,48.304,Cited alongside IS 774 in 22 of 24 comparable tenders
IS 774,IS 7231,24,22,22,0.917,50.5,Cited alongside IS 774 in 22 of 24 comparable tenders
IS 1180,IS 2026,12,26,11,0.917,42.731,Cited alongside IS 1180 in 11 of 12 comparable tenders
IS 2470,IS 4923,12,33,11,0.917,33.667,Cited alongside IS 2470 in 11 of 12 comparable tenders
IS 3637,IS 2099,12,20,11,0.917,55.55,Cited alongside IS 3637 in 11 of 12 comparable tenders
IS 14443,IS 2062,23,159,21,0.913,6.96,Cited alongside IS 14443 in 21 of 23 comparable tenders
IS 3521,IS 6994,23,21,21,0.913,52.696,Cited alongside IS 3521 in 21 of 23 comparable tenders
IS 13489,IS 1231,23,33,21,0.913,33.534,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 12701,23,29,21,0.913,38.159,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 13592,23,39,21,0.913,28.375,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 13983,23,22,21,0.913,50.3,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 277,23,54,21,0.913,20.493,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 2923,23,21,21,0.913,52.696,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 303,23,33,21,0.913,33.534,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 3564,23,24,21,0.913,46.109,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 373,23,21,21,0.913,52.696,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 428,23,23,21,0.913,48.113,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 651,23,24,21,0.913,46.109,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 7231,23,22,21,0.913,50.3,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 774,23,24,21,0.913,46.109,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 8034,23,27,21,0.913,40.986,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 9001,23,22,21,0.913,50.3,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 13489,IS 9537,23,37,21,0.913,29.908,Cited alongside IS 13489 in 21 of 23 comparable tenders
IS 428,IS 1231,23,33,21,0.913,33.534,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 12701,23,29,21,0.913,38.159,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 13489,23,23,21,0.913,48.113,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 13983,23,22,21,0.913,50.3,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 14246,23,33,21,0.913,33.534,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 2923,23,21,21,0.913,52.696,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 303,23,33,21,0.913,33.534,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 373,23,21,21,0.913,52.696,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 8034,23,27,21,0.913,40.986,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 9001,23,22,21,0.913,50.3,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 428,IS 9537,23,37,21,0.913,29.908,Cited alongside IS 428 in 21 of 23 comparable tenders
IS 7231,IS 8112,22,33,20,0.909,33.388,Cited alongside IS 7231 in 20 of 22 comparable tenders
IS 13983,IS 277,22,54,20,0.909,20.404,Cited alongside IS 13983 in 20 of 22 comparable tenders
IS 13364,IS 1231,22,33,20,0.909,33.388,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 12701,22,29,20,0.909,37.994,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 13489,22,23,20,0.909,47.905,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 13592,22,39,20,0.909,28.252,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 13983,22,22,20,0.909,50.083,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 14246,22,33,20,0.909,33.388,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 2923,22,21,20,0.909,52.468,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 303,22,33,20,0.909,33.388,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 3564,22,24,20,0.909,45.909,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 373,22,21,20,0.909,52.468,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 428,22,23,20,0.909,47.905,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 651,22,24,20,0.909,45.909,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 694,22,120,20,0.909,9.182,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 7231,22,22,20,0.909,50.083,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 774,22,24,20,0.909,45.909,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 8034,22,27,20,0.909,40.808,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 9001,22,22,20,0.909,50.083,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13364,IS 9537,22,37,20,0.909,29.779,Cited alongside IS 13364 in 20 of 22 comparable tenders
IS 13983,IS 13364,22,22,20,0.909,50.083,Cited alongside IS 13983 in 20 of 22 comparable tenders
IS 7231,IS 13364,22,22,20,0.909,50.083,Cited alongside IS 7231 in 20 of 22 comparable tenders
IS 9001,IS 13364,22,22,20,0.909,50.083,Cited alongside IS 9001 in 20 of 22 comparable tenders
IS 1363,IS 2062,11,159,10,0.909,6.93,Cited alongside IS 1363 in 10 of 11 comparable tenders
IS 1538,IS 3589,11,29,10,0.909,37.994,Cited alongside IS 1538 in 10 of 11 comparable tenders
IS 3427,IS 13947,11,37,10,0.909,29.779,Cited alongside IS 3427 in 10 of 11 comparable tenders
IS 1948,IS 303,11,33,10,0.909,33.388,Cited alongside IS 1948 in 10 of 11 comparable tenders
IS 1000,IS 1231,21,33,19,0.905,33.229,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 12701,21,29,19,0.905,37.813,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 13489,21,23,19,0.905,47.677,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 13592,21,39,19,0.905,28.117,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 13983,21,22,19,0.905,49.844,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 14246,21,33,19,0.905,33.229,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 2923,21,21,19,0.905,52.218,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 303,21,33,19,0.905,33.229,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 3564,21,24,19,0.905,45.69,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 373,21,21,19,0.905,52.218,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 428,21,23,19,0.905,47.677,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 651,21,24,19,0.905,45.69,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 7231,21,22,19,0.905,49.844,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 774,21,24,19,0.905,45.69,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 8034,21,27,19,0.905,40.614,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 1000,IS 9001,21,22,19,0.905,49.844,Cited alongside IS 1000 in 19 of 21 comparable tenders
IS 2923,IS 1000,21,21,19,0.905,52.218,Cited alongside IS 2923 in 19 of 21 comparable tenders
IS 2923,IS 1235,21,19,19,0.905,57.714,Cited alongside IS 2923 in 19 of 21 comparable tenders
IS 2923,IS 14443,21,23,19,0.905,47.677,Cited alongside IS 2923 in 19 of 21 comparable tenders
IS 2923,IS 2062,21,159,19,0.905,6.897,Cited alongside IS 2923 in 19 of 21 comparable tenders
IS 2923,IS 2209,21,19,19,0.905,57.714,Cited alongside IS 2923 in 19 of 21 comparable tenders
IS 2923,IS 277,21,54,19,0.905,20.307,Cited alongside IS 2923 in 19 of 21 comparable tenders
IS 2923,IS 8112,21,33,19,0.905,33.229,Cited alongside IS 2923 in 19 of 21 comparable tenders
IS 373,IS 1000,21,21,19,0.905,52.218,Cited alongside IS 373 in 19 of 21 comparable tenders
IS 373,IS 1235,21,19,19,0.905,57.714,Cited alongside IS 373 in 19 of 21 comparable tenders
IS 373,IS 14443,21,23,19,0.905,47.677,Cited alongside IS 373 in 19 of 21 comparable tenders
IS 373,IS 2062,21,159,19,0.905,6.897,Cited alongside IS 373 in 19 of 21 comparable tenders
IS 373,IS 2209,21,19,19,0.905,57.714,Cited alongside IS 373 in 19 of 21 comparable tenders
IS 373,IS 277,21,54,19,0.905,20.307,Cited alongside IS 373 in 19 of 21 comparable tenders
IS 373,IS 8112,21,33,19,0.905,33.229,Cited alongside IS 373 in 19 of 21 comparable tenders
IS 3975,IS 7098,31,54,28,0.903,20.272,Cited alongside IS 3975 in 28 of 31 comparable tenders
IS 5831,IS 8130,51,56,46,0.902,19.521,Cited alongside IS 5831 in 46 of 51 comparable tenders
IS 732,IS 3043,20,54,18,0.9,20.2,Cited alongside IS 732 in 18 of 20 comparable tenders
IS 5983,IS 11006,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 11226,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 1989,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 3224,20,27,18,0.9,40.4,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 3521,20,23,18,0.9,47.426,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 3696,20,25,18,0.9,43.632,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 4014,20,22,18,0.9,49.582,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 4077,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 4379,20,21,18,0.9,51.943,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 47701,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 5557,20,19,18,0.9,57.411,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 5894,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 6016,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 6519,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 6901,20,19,18,0.9,57.411,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 6994,20,21,18,0.9,51.943,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 8016,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 8737,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 9167,20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 5983,IS 9954 (1981),20,18,18,0.9,60.6,Cited alongside IS 5983 in 18 of 20 comparable tenders
IS 1199,IS 516,10,14,9,0.9,77.914,Cited alongside IS 1199 in 9 of 10 comparable tenders
IS 432,IS 1786,10,34,9,0.9,32.082,Cited alongside IS 432 in 9 of 10 comparable tenders
IS 432,IS 456,10,28,9,0.9,38.957,Cited alongside IS 432 in 9 of 10 comparable tenders
IS 10028,IS 2705,10,29,9,0.9,37.614,Cited alongside IS 10028 in 9 of 10 comparable tenders
IS 13118,IS 2026,10,26,9,0.9,41.954,Cited alongside IS 13118 in 9 of 10 comparable tenders
IS 13118,IS 2099,10,20,9,0.9,54.54,Cited alongside IS 13118 in 9 of 10 comparable tenders
IS 2713,IS 694,10,120,9,0.9,9.09,Cited alongside IS 2713 in 9 of 10 comparable tenders
IS 6745,IS 2629,10,33,9,0.9,33.055,Cited alongside IS 6745 in 9 of 10 comparable tenders
IS 8309,IS 694,10,120,9,0.9,9.09,Cited alongside IS 8309 in 9 of 10 comparable tenders
IS 3837,IS 1293,10,16,9,0.9,68.175,Cited alongside IS 3837 in 9 of 10 comparable tenders
IS 3837,IS 1554,10,48,9,0.9,22.725,Cited alongside IS 3837 in 9 of 10 comparable tenders
IS 3837,IS 732,10,20,9,0.9,54.54,Cited alongside IS 3837 in 9 of 10 comparable tenders
IS 3837,IS 8623,10,30,9,0.9,36.36,Cited alongside IS 3837 in 9 of 10 comparable tenders
IS 5216,IS 3043,10,54,9,0.9,20.2,Cited alongside IS 5216 in 9 of 10 comparable tenders
IS 5216,IS 8623,10,30,9,0.9,36.36,Cited alongside IS 5216 in 9 of 10 comparable tenders
IS 10028,IS 6600,10,13,9,0.9,83.908,Cited alongside IS 10028 in 9 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 13364,10,22,9,0.9,49.582,Cited alongside IS 2548 (Pt 1&2- (i) in 9 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 2787 (2006),10,9,9,0.9,121.2,Cited alongside IS 2548 (Pt 1&2- (i) in 9 of 10 comparable tenders
IS 12701,IS 13592,29,39,26,0.897,27.862,Cited alongside IS 12701 in 26 of 29 comparable tenders
IS 1235,IS 1000,19,21,17,0.895,51.639,Cited alongside IS 1235 in 17 of 19 comparable tenders
IS 2209,IS 1000,19,21,17,0.895,51.639,Cited alongside IS 2209 in 17 of 19 comparable tenders
IS 3156,IS 2705,18,29,16,0.889,37.149,Cited alongside IS 3156 in 16 of 18 comparable tenders
IS 10221,IS 1239,9,52,8,0.889,20.718,Cited alongside IS 10221 in 8 of 9 comparable tenders
IS 14846,IS 210,9,31,8,0.889,34.753,Cited alongside IS 14846 in 8 of 9 comparable tenders
IS 722,IS 1248,9,19,8,0.889,56.702,Cited alongside IS 722 in 8 of 9 comparable tenders
IS 722,IS 13947,9,37,8,0.889,29.117,Cited alongside IS 722 in 8 of 9 comparable tenders
IS 722,IS 694,9,120,8,0.889,8.978,Cited alongside IS 722 in 8 of 9 comparable tenders
IS 1646,IS 3043,9,54,8,0.889,19.951,Cited alongside IS 1646 in 8 of 9 comparable tenders
IS 1646,IS 694,9,120,8,0.889,8.978,Cited alongside IS 1646 in 8 of 9 comparable tenders
IS 1646,IS 8623,9,30,8,0.889,35.911,Cited alongside IS 1646 in 8 of 9 comparable tenders
IS 2121,IS 2062,9,159,8,0.889,6.776,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 2544,9,13,8,0.889,82.872,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 2629,9,33,8,0.889,32.646,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 3043,9,54,8,0.889,19.951,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 335,9,27,8,0.889,39.901,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 5561,9,14,8,0.889,76.952,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 12640,IS 1293,9,16,8,0.889,67.333,Cited alongside IS 12640 in 8 of 9 comparable tenders
IS 636,IS 903,9,15,8,0.889,71.822,Cited alongside IS 636 in 8 of 9 comparable tenders
IS 2121,IS 2026,9,26,8,0.889,41.436,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 2099,9,20,8,0.889,53.867,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 2147,9,22,8,0.889,48.97,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 3156,9,18,8,0.889,59.852,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 2121,IS 3961,9,22,8,0.889,48.97,Cited alongside IS 2121 in 8 of 9 comparable tenders
IS 4237,IS 2147,9,22,8,0.889,48.97,Cited alongside IS 4237 in 8 of 9 comparable tenders
IS 4237,IS 8623,9,30,8,0.889,35.911,Cited alongside IS 4237 in 8 of 9 comparable tenders
IS 722,IS 8623,9,30,8,0.889,35.911,Cited alongside IS 722 in 8 of 9 comparable tenders
IS 4064,IS 13947,9,37,8,0.889,29.117,Cited alongside IS 4064 in 8 of 9 comparable tenders
IS 3347,IS 2705,9,29,8,0.889,37.149,Cited alongside IS 3347 in 8 of 9 comparable tenders
IS 3347,IS 3639,9,14,8,0.889,76.952,Cited alongside IS 3347 in 8 of 9 comparable tenders
IS 1786 (2008),IS 2062,9,159,8,0.889,6.776,Cited alongside IS 1786 (2008) in 8 of 9 comparable tenders
IS 1786 (2008),IS 303,9,33,8,0.889,32.646,Cited alongside IS 1786 (2008) in 8 of 9 comparable tenders
IS 1786 (2008),IS 277,9,54,8,0.889,19.951,Cited alongside IS 1786 (2008) in 8 of 9 comparable tenders
IS 1786 (2008),IS 428,9,23,8,0.889,46.841,Cited alongside IS 1786 (2008) in 8 of 9 comparable tenders
IS 2787 (2006),IS 13364,9,22,8,0.889,48.97,Cited alongside IS 2787 (2006) in 8 of 9 comparable tenders
IS 651,IS 2062,24,159,21,0.875,6.67,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 651,IS 277,24,54,21,0.875,19.639,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 774,IS 2062,24,159,21,0.875,6.67,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 774,IS 277,24,54,21,0.875,19.639,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 3564,IS 1231,24,33,21,0.875,32.136,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 12701,24,29,21,0.875,36.569,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 13489,24,23,21,0.875,46.109,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 13983,24,22,21,0.875,48.205,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 14246,24,33,21,0.875,32.136,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 2923,24,21,21,0.875,50.5,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 303,24,33,21,0.875,32.136,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 373,24,21,21,0.875,50.5,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 8034,24,27,21,0.875,39.278,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 3564,IS 9001,24,22,21,0.875,48.205,Cited alongside IS 3564 in 21 of 24 comparable tenders
IS 651,IS 13489,24,23,21,0.875,46.109,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 651,IS 13983,24,22,21,0.875,48.205,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 651,IS 14246,24,33,21,0.875,32.136,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 651,IS 2923,24,21,21,0.875,50.5,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 651,IS 303,24,33,21,0.875,32.136,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 651,IS 373,24,21,21,0.875,50.5,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 651,IS 9001,24,22,21,0.875,48.205,Cited alongside IS 651 in 21 of 24 comparable tenders
IS 774,IS 13489,24,23,21,0.875,46.109,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 774,IS 13983,24,22,21,0.875,48.205,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 774,IS 14246,24,33,21,0.875,32.136,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 774,IS 2923,24,21,21,0.875,50.5,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 774,IS 303,24,33,21,0.875,32.136,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 774,IS 373,24,21,21,0.875,50.5,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 774,IS 9001,24,22,21,0.875,48.205,Cited alongside IS 774 in 21 of 24 comparable tenders
IS 1293,IS 694,16,120,14,0.875,8.837,Cited alongside IS 1293 in 14 of 16 comparable tenders
IS 3231,IS 3156,16,18,14,0.875,58.917,Cited alongside IS 3231 in 14 of 16 comparable tenders
IS 3231,IS 8623,16,30,14,0.875,35.35,Cited alongside IS 3231 in 14 of 16 comparable tenders
IS 6533 (Pt (i),IS 1000,16,21,14,0.875,50.5,Cited alongside IS 6533 (Pt (i) in 14 of 16 comparable tenders
IS 6533 (Pt (i),IS 1235,16,19,14,0.875,55.816,Cited alongside IS 6533 (Pt (i) in 14 of 16 comparable tenders
IS 6533 (Pt (i),IS 14443,16,23,14,0.875,46.109,Cited alongside IS 6533 (Pt (i) in 14 of 16 comparable tenders
IS 6533 (Pt (i),IS 2062,16,159,14,0.875,6.67,Cited alongside IS 6533 (Pt (i) in 14 of 16 comparable tenders
IS 6533 (Pt (i),IS 2209,16,19,14,0.875,55.816,Cited alongside IS 6533 (Pt (i) in 14 of 16 comparable tenders
IS 6533 (Pt (i),IS 277,16,54,14,0.875,19.639,Cited alongside IS 6533 (Pt (i) in 14 of 16 comparable tenders
IS 6533 (Pt (i),IS 8112,16,33,14,0.875,32.136,Cited alongside IS 6533 (Pt (i) in 14 of 16 comparable tenders
IS 2379,IS 2062,8,159,7,0.875,6.67,Cited alongside IS 2379 in 7 of 8 comparable tenders
IS 2379,IS 778,8,17,7,0.875,62.382,Cited alongside IS 2379 in 7 of 8 comparable tenders
IS 2379,IS 780,8,12,7,0.875,88.375,Cited alongside IS 2379 in 7 of 8 comparable tenders
IS 2556,IS 13592,8,39,7,0.875,27.192,Cited alongside IS 2556 in 7 of 8 comparable tenders
IS 4894,IS 277,8,54,7,0.875,19.639,Cited alongside IS 4894 in 7 of 8 comparable tenders
IS 5312,IS 3589,8,29,7,0.875,36.569,Cited alongside IS 5312 in 7 of 8 comparable tenders
IS 655,IS 1248,8,19,7,0.875,55.816,Cited alongside IS 655 in 7 of 8 comparable tenders
IS 655,IS 277,8,54,7,0.875,19.639,Cited alongside IS 655 in 7 of 8 comparable tenders
IS 655,IS 3156,8,18,7,0.875,58.917,Cited alongside IS 655 in 7 of 8 comparable tenders
IS 783,IS 1786,8,34,7,0.875,31.191,Cited alongside IS 783 in 7 of 8 comparable tenders
IS 783,IS 456,8,28,7,0.875,37.875,Cited alongside IS 783 in 7 of 8 comparable tenders
IS 13849,IS 694,8,120,7,0.875,8.837,Cited alongside IS 13849 in 7 of 8 comparable tenders
IS 731,IS 2486,8,9,7,0.875,117.833,Cited alongside IS 731 in 7 of 8 comparable tenders
IS 731,IS 5082,8,25,7,0.875,42.42,Cited alongside IS 731 in 7 of 8 comparable tenders
IS 2071,IS 2629,8,33,7,0.875,32.136,Cited alongside IS 2071 in 7 of 8 comparable tenders
IS 6380,IS 5831,8,51,7,0.875,20.794,Cited alongside IS 6380 in 7 of 8 comparable tenders
IS 6380,IS 8130,8,56,7,0.875,18.938,Cited alongside IS 6380 in 7 of 8 comparable tenders
IS 1520,IS 2026,8,26,7,0.875,40.788,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1520,IS 2062,8,159,7,0.875,6.67,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1520,IS 2099,8,20,7,0.875,53.025,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1520,IS 3043,8,54,7,0.875,19.639,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1520,IS 325,8,37,7,0.875,28.662,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1520,IS 7098,8,54,7,0.875,19.639,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1520,IS 8130,8,56,7,0.875,18.938,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1520,IS 8623,8,30,7,0.875,35.35,Cited alongside IS 1520 in 7 of 8 comparable tenders
IS 1573,IS 2629,8,33,7,0.875,32.136,Cited alongside IS 1573 in 7 of 8 comparable tenders
IS 1573,IS 3961,8,22,7,0.875,48.205,Cited alongside IS 1573 in 7 of 8 comparable tenders
IS 1573,IS 5561,8,14,7,0.875,75.75,Cited alongside IS 1573 in 7 of 8 comparable tenders
IS 5621,IS 2633,8,22,7,0.875,48.205,Cited alongside IS 5621 in 7 of 8 comparable tenders
IS 5621,IS 325,8,37,7,0.875,28.662,Cited alongside IS 5621 in 7 of 8 comparable tenders
IS 5621,IS 617,8,16,7,0.875,66.281,Cited alongside IS 5621 in 7 of 8 comparable tenders
IS 16107 (Part 2),IS 16106,8,28,7,0.875,37.875,Cited alongside IS 16107 (Part 2) in 7 of 8 comparable tenders
IS 2470 (part II),IS 14443,8,23,7,0.875,46.109,Cited alongside IS 2470 (part II) in 7 of 8 comparable tenders
IS 2470 (part II),IS 303,8,33,7,0.875,32.136,Cited alongside IS 2470 (part II) in 7 of 8 comparable tenders
IS 14443,IS 277,23,54,20,0.87,19.517,Cited alongside IS 14443 in 20 of 23 comparable tenders
IS 14443,IS 694,23,120,20,0.87,8.783,Cited alongside IS 14443 in 20 of 23 comparable tenders
IS 14443,IS 8112,23,33,20,0.87,31.937,Cited alongside IS 14443 in 20 of 23 comparable tenders
