Tender ID,GeM Bid Id,Product Family,IS Numbers Cited,Count,Outdated Citations,Any Outdated,Unmatched Citations,Usability,OCR Pages,OCR Characters,OCR Dropped
GEM/2026/B/7333496,9094610.0,Unclassified,,0,,Not checked,,Read by OCR,4,3501,
GEM/2026/B/7334126,9095396.0,Unclassified,,0,,Not checked,,Read by OCR,1,1787,
GEM/2026/B/7336203,9097896.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2026/B/7337102,9098971.0,Unclassified,,0,,Not checked,,Read by OCR,2,374,
GEM/2026/B/7337564,9099563.0,Unclassified,,0,,Not checked,,Read by OCR,1,527,
GEM/2026/B/7303106,9058753.0,Unclassified,,0,,Not checked,,Read by OCR,39,88731,
GEM/2026/B/7338579,9100809.0,Unclassified,,0,,Not checked,,Read by OCR,1,1736,
GEM/2026/B/7334220,9095512.0,Unclassified,,0,,Not checked,,Read by OCR,6,9338,
GEM/2026/B/7339225,9101543.0,Unclassified,,0,,Not checked,,Read by OCR,3,7568,
GEM/2026/B/7339806,9102237.0,Unclassified,,0,,Not checked,,Read by OCR,1,1387,
GEM/2026/B/7338651,9100891.0,Unclassified,,0,,Not checked,,Read by OCR,6,6096,
GEM/2026/B/7340804,9103392.0,Unclassified,,0,,Not checked,,Read by OCR,1,305,
GEM/2026/B/7343581,9106639.0,Unclassified,,0,,Not checked,,Read by OCR,1,1395,
GEM/2026/B/7320251,9079056.0,Unclassified,,0,,Not checked,,Read by OCR,24,32929,
GEM/2026/B/7345026,9108307.0,ETD — Electrotechnical Department,IS 14697,1,,No,,Read by OCR,18,27567,
GEM/2026/B/7347176,9110745.0,Unclassified,,0,,Not checked,,Read by OCR,1,752,
GEM/2026/B/7347192,9110763.0,Unclassified,,0,,Not checked,,Read by OCR,2,4918,
GEM/2026/B/7347308,9110901.0,Unclassified,,0,,Not checked,,Read by OCR,3,3759,
GEM/2026/B/7347376,9110981.0,Unclassified,,0,,Not checked,,Read by OCR,2,4494,
GEM/2026/B/7345251,9108555.0,Unclassified,,0,,Not checked,,Read by OCR,19,19775,
GEM/2026/B/7347556,9111189.0,Unclassified,,0,,Not checked,,Read by OCR,1,3497,
GEM/2026/B/7351898,9116205.0,Unclassified,,0,,Not checked,,Not extractable,2,0,
GEM/2026/B/7330203,9090619.0,Unclassified,,0,,Not checked,,Read by OCR,48,115807,
GEM/2026/B/7351980,9116293.0,Unclassified,,0,,Not checked,,Read by OCR,2,1658,
GEM/2026/B/7351922,9116231.0,Unclassified,,0,,Not checked,,Read by OCR,5,2820,
GEM/2026/B/7355468,9120440.0,Unclassified,,0,,Not checked,,Read by OCR,4,7895,
GEM/2026/B/7355775,9120802.0,CED — Civil Engineering Department,IS 12269; IS 456; IS 1785; IS 432,4,IS 12269 (Withdrawn),Yes,,Read by OCR,1,1855,
GEM/2026/B/7355897,9120956.0,Unclassified,,0,,Not checked,,Not extractable,1,2,
GEM/2026/B/7338030,9100139.0,"PCD — Petroleum, Coal And Related Products Department",IS 2508; IS 1005; IS 460; IS 1154,4,IS 1005 (Withdrawn),Yes,,Read by OCR,44,74039,
GEM/2026/B/7356533,9121694.0,Unclassified,,0,,Not checked,,Read by OCR,2,2369,
GEM/2026/B/7357281,9122572.0,Unclassified,,0,,Not checked,,Read by OCR,2,4252,
GEM/2026/B/7357378,9122682.0,Unclassified,,0,,Not checked,,Read by OCR,2,1183,IS 15
GEM/2026/B/7342087,9104885.0,PGD — Production And General Engineering Department,IS 2102; IS 4454; IS 617; IS 1366; IS 2016; IS 1364 (PART-4); IS 1364 (PART-3); IS 673; IS 1364,9,IS 4454 (Superseded),Yes,,Read by OCR,13,10219,
GEM/2026/B/7359887,9125680.0,Unclassified,,0,,Not checked,,Not extractable,4,59,
GEM/2026/B/7359570,9125275.0,Unclassified,,0,,Not checked,,Read by OCR,6,15886,
GEM/2026/B/7360058,9125938.0,Unclassified,,0,,Not checked,,Read by OCR,4,4361,
GEM/2026/B/7361631,9127928.0,Unclassified,,0,,Not checked,,Not extractable,1,90,
GEM/2026/B/7362510,9129003.0,Unclassified,,0,,Not checked,,Not extractable,3,80,
GEM/2026/B/7362719,9129254.0,Unclassified,,0,,Not checked,,Not extractable,1,138,
GEM/2026/B/7364317,9131170.0,Electrical cables and wiring,IS 694,1,,No,,Read by OCR,1,1196,
GEM/2026/B/7359889,9125684.0,Unclassified,,0,,Not checked,,Read by OCR,12,31459,
GEM/2026/B/7361283,9127496.0,Unclassified,,0,,Not checked,,Read by OCR,9,17216,
GEM/2026/B/7364398,9131270.0,Unclassified,,0,,Not checked,,Read by OCR,4,12133,
GEM/2026/B/7364763,9131731.0,Unclassified,,0,,Not checked,,Read by OCR,2,2161,
GEM/2026/B/7348996,9112853.0,Unclassified,,0,,Not checked,,Read by OCR,48,45571,
GEM/2026/B/7367123,9134412.0,Unclassified,,0,,Not checked,,Not extractable,1,187,
GEM/2026/B/7352292,9116658.0,Unclassified,,0,,Not checked,,Read by OCR,40,20664,
GEM/2026/B/7367114,9134402.0,Unclassified,,0,,Not checked,,Read by OCR,5,1224,
GEM/2026/B/7364428,9131308.0,Unclassified,,0,,Not checked,,Read by OCR,12,22692,
GEM/2026/B/7372572,9140572.0,Unclassified,,0,,Not checked,,Read by OCR,1,574,
GEM/2026/B/7371475,9139346.0,Unclassified,,0,,Not checked,,Read by OCR,6,15911,
GEM/2026/B/7373237,9141371.0,Unclassified,,0,,Not checked,,Read by OCR,1,749,
GEM/2026/B/7373001,9141088.0,CED — Civil Engineering Department,IS 785; IS 398,2,,No,,Read by OCR,4,7945,
GEM/2026/B/7373774,9141997.0,Unclassified,,0,,Not checked,,Read by OCR,1,748,
GEM/2026/B/7374440,9142757.0,Unclassified,,0,,Not checked,,Read by OCR,2,637,
GEM/2026/B/7377579,9146427.0,Unclassified,,0,,Not checked,,Read by OCR,3,3151,
GEM/2026/B/7377723,9146596.0,Unclassified,,0,,Not checked,,Read by OCR,1,536,
GEM/2026/B/7378465,9147496.0,Unclassified,,0,,Not checked,,Read by OCR,4,2505,
GEM/2026/B/7366192,9133376.0,Unclassified,,0,,Not checked,,Read by OCR,24,32895,
GEM/2026/B/7372006,9139930.0,Unclassified,,0,,Not checked,,Read by OCR,19,15181,
GEM/2026/B/7382313,9152240.0,Unclassified,,0,,Not checked,,Read by OCR,2,552,
GEM/2026/B/7381752,9151473.0,Unclassified,,0,,Not checked,,Read by OCR,1,3219,
GEM/2026/B/7373367,9141534.0,Unclassified,,0,,Not checked,,Read by OCR,18,29725,
GEM/2026/B/7383971,9154306.0,Unclassified,,0,,Not checked,,Read by OCR,1,1027,
GEM/2026/B/7379912,9149189.0,Unclassified,,0,,Not checked,,Read by OCR,6,9998,
GEM/2026/B/7385102,9155741.0,Unclassified,,0,,Not checked,,Read by OCR,2,839,
GEM/2026/B/7385351,9156021.0,Unclassified,,0,,Not checked,,Read by OCR,3,833,
GEM/2026/B/7387232,9158180.0,Unclassified,,0,,Not checked,,Not extractable,2,179,
GEM/2026/B/7387289,9158244.0,Unclassified,,0,,Not checked,,Not extractable,1,15,
GEM/2026/B/7385935,9156724.0,Unclassified,,0,,Not checked,,Read by OCR,8,1304,
GEM/2026/B/7388046,9159077.0,Unclassified,,0,,Not checked,,Read by OCR,1,911,
GEM/2026/B/7389202,9160404.0,"PCD — Petroleum, Coal And Related Products Department",IS 1459,1,,No,,Read by OCR,2,927,
GEM/2026/B/7387054,9157983.0,Unclassified,,0,,Not checked,,Read by OCR,8,6201,
GEM/2026/B/7390683,9162072.0,Unclassified,,0,,Not checked,,Read by OCR,1,1200,
GEM/2026/B/7392141,9163735.0,Unclassified,,0,,Not checked,,Read by OCR,1,363,
GEM/2026/B/7387306,9158262.0,Unclassified,,0,,Not checked,,Read by OCR,6,12454,
GEM/2026/B/7393652,9165472.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2026/B/7390966,9162393.0,Unclassified,,0,,Not checked,,Read by OCR,3,3706,
GEM/2026/B/7383685,9153964.0,Unclassified,,0,,Not checked,,Read by OCR,16,19243,
GEM/2026/B/7395218,9167244.0,Unclassified,,0,,Not checked,,Not extractable,2,0,
GEM/2026/B/7394126,9166003.0,LED lighting,IS 10322; IS 694,2,,No,,Read by OCR,4,4404,
GEM/2026/B/7395675,9167815.0,Unclassified,,0,,Not checked,,Read by OCR,1,1926,
GEM/2026/B/7396177,9168417.0,Unclassified,,0,,Not checked,,Read by OCR,1,236,
GEM/2026/B/7396092,9168315.0,Unclassified,,0,,Not checked,,Read by OCR,2,1577,
GEM/2026/B/7392990,9164731.0,Unclassified,,0,,Not checked,,Read by OCR,6,7129,
GEM/2026/B/7396427,9168707.0,Unclassified,,0,,Not checked,,Read by OCR,1,911,
GEM/2026/B/7396527,9168826.0,Unclassified,,0,,Not checked,,Read by OCR,1,1822,
GEM/2026/B/7394455,9166373.0,Unclassified,,0,,Not checked,,Read by OCR,6,6389,
GEM/2026/B/7397383,9169808.0,CED — Civil Engineering Department,IS 303,1,IS 303 (Superseded),Yes,,Read by OCR,6,683,
GEM/2026/B/7397922,9170428.0,Unclassified,,0,,Not checked,,Not extractable,1,182,
GEM/2026/B/7398359,9170959.0,Unclassified,,0,,Not checked,,Read by OCR,1,886,
GEM/2026/B/7396597,9168905.0,Unclassified,,0,,Not checked,,Read by OCR,8,5855,
GEM/2026/B/7398842,9171597.0,Unclassified,,0,,Not checked,,Read by OCR,6,7589,
GEM/2026/B/7399390,9172229.0,Unclassified,,0,,Not checked,,Read by OCR,6,3180,
GEM/2026/B/7399669,9172561.0,Unclassified,,0,,Not checked,,Read by OCR,12,15363,
GEM/2026/B/7401412,9174733.0,Unclassified,,0,,Not checked,,Read by OCR,1,658,
GEM/2026/B/7403008,9176632.0,Unclassified,,0,,Not checked,,Read by OCR,1,1413,
GEM/2026/B/7400773,9173900.0,FAD — Food And Agriculture Department,IS 10500; IS 14134,2,,No,,Read by OCR,7,16908,
GEM/2026/B/7399655,9172540.0,Unclassified,,0,,Not checked,,Read by OCR,24,43221,
GEM/2026/B/7404070,9177870.0,Unclassified,,0,,Not checked,,Read by OCR,4,9611,
GEM/2026/B/7404928,9178816.0,Unclassified,,0,,Not checked,,Read by OCR,2,5383,
GEM/2026/B/7405102,9179012.0,Unclassified,,0,,Not checked,,Read by OCR,7,15747,
GEM/2026/B/7405226,9179147.0,Unclassified,,0,,Not checked,,Not extractable,1,139,
GEM/2026/B/7403838,9177598.0,Unclassified,,0,,Not checked,,Read by OCR,36,71690,
GEM/2026/B/7368643,9136161.0,Unclassified,,0,,Not checked,,Read by OCR,75,26467,
GEM/2026/B/7406206,9180227.0,Unclassified,,0,,Not checked,,Read by OCR,2,2179,
GEM/2026/B/7405410,9179345.0,Unclassified,,0,,Not checked,,Read by OCR,20,55615,
GEM/2026/B/7406540,9180614.0,TED — Transport Engineering Department,IS 15061; IS 11851; IS 11865; IS 11739,4,,No,,Read by OCR,6,4003,
GEM/2026/B/7407207,9181361.0,Unclassified,,0,,Not checked,,Read by OCR,3,5097,
GEM/2026/B/7403368,9177048.0,Unclassified,,0,,Not checked,,Read by OCR,52,130083,
GEM/2026/B/7409310,9183680.0,Unclassified,,0,,Not checked,,Read by OCR,1,1484,
GEM/2026/B/7408535,9182827.0,Unclassified,,0,,Not checked,,Read by OCR,6,12653,
GEM/2026/B/7407892,9182125.0,Unclassified,,0,,Not checked,,Read by OCR,9,16345,
GEM/2026/B/7413581,9188448.0,Unclassified,,0,,Not checked,,Read by OCR,1,1017,
GEM/2026/B/7412536,9187261.0,Unclassified,,0,,Not checked,,Read by OCR,5,1076,
GEM/2026/B/7415688,9190937.0,Unclassified,,0,,Not checked,,Read by OCR,1,1052,
GEM/2026/B/7414167,9189131.0,Unclassified,,0,,Not checked,,Read by OCR,2,2267,
GEM/2026/B/7416230,9191618.0,Unclassified,,0,,Not checked,,Read by OCR,1,1698,
GEM/2026/B/7406201,9180221.0,MSD — Management System Department,IS 2500 (Part-I),1,,No,,Read by OCR,24,32768,
GEM/2026/B/7417885,9193539.0,Unclassified,,0,,Not checked,,Read by OCR,3,7395,
GEM/2026/B/7420609,9196642.0,Unclassified,,0,,Not checked,,Not extractable,1,141,
GEM/2026/B/7421731,9197830.0,Unclassified,,0,,Not checked,,Read by OCR,1,638,
GEM/2026/B/7419111,9194919.0,Unclassified,,0,,Not checked,,Read by OCR,6,9117,
GEM/2026/B/7423748,9200029.0,CHD — Chemical Department,IS 260,1,,No,,Not extractable,1,104,
GEM/2026/B/7424357,9200699.0,PGD — Production And General Engineering Department,IS 551; IS 1249; IS 2324; IS 13596,4,IS 551 (Withdrawn); IS 1249 (Withdrawn); IS 2324 (Withdrawn); IS 13596 (Withdrawn),Yes,,Read by OCR,1,1873,
GEM/2026/B/7410983,9185555.0,Unclassified,,0,,Not checked,,Read by OCR,20,47815,
GEM/2026/B/7422138,9198267.0,MTD — Metallurgical Engineering Department,IS 513 (2008); IS 1079 (1994); IS 4923; IS 2102 (MEDIUM); IS 513,5,,No,,Read by OCR,7,7625,
GEM/2026/B/7426515,9203057.0,Unclassified,,0,,Not checked,,Read by OCR,1,614,
GEM/2026/B/7427810,9204500.0,Unclassified,,0,,Not checked,,Read by OCR,1,992,
GEM/2026/B/7427920,9204626.0,Unclassified,,0,,Not checked,,Read by OCR,2,1876,
GEM/2026/B/7415926,9191220.0,Unclassified,,0,,Not checked,,Read by OCR,11,19994,
GEM/2026/B/7428862,9205636.0,MTD — Metallurgical Engineering Department,IS 2102; IS 2004; IS 1572,3,,No,,Read by OCR,1,1082,
GEM/2026/B/7429016,9205802.0,Unclassified,,0,,Not checked,,Read by OCR,2,1457,
GEM/2026/B/7427292,9203924.0,LED lighting,IS 10322 (part1),1,,No,,Read by OCR,7,9047,
GEM/2026/B/7429520,9206343.0,Unclassified,,0,,Not checked,,Read by OCR,2,1721,
GEM/2026/B/7430565,9207494.0,Unclassified,,0,,Not checked,,Read by OCR,2,2107,
GEM/2026/B/7396541,9168843.0,Unclassified,,0,,Not checked,,Read by OCR,88,228071,
GEM/2026/B/7431004,9207995.0,Unclassified,,0,,Not checked,,Not extractable,1,172,
GEM/2026/B/7430876,9207855.0,Unclassified,,0,,Not checked,,Read by OCR,8,9939,
GEM/2026/B/7431212,9208229.0,Unclassified,,0,,Not checked,,Read by OCR,2,1243,
GEM/2026/B/7430729,9207689.0,FAD — Food And Agriculture Department,IS 10500; IS 14134,2,,No,,Read by OCR,8,18849,
GEM/2026/B/7431219,9208237.0,Unclassified,,0,,Not checked,,Read by OCR,2,1813,
GEM/2026/B/7431817,9208885.0,Unclassified,,0,,Not checked,,Read by OCR,2,479,
GEM/2026/B/7431857,9208933.0,Unclassified,,0,,Not checked,,Not extractable,1,141,
GEM/2026/B/7432068,9209169.0,Unclassified,,0,,Not checked,,Not extractable,1,155,
GEM/2026/B/7431480,9208523.0,Unclassified,,0,,Not checked,,Read by OCR,3,4759,
GEM/2026/B/7432589,9209727.0,ETD — Electrotechnical Department,IS 2147,1,IS 2147 (Withdrawn),Yes,,Read by OCR,3,3734,
GEM/2026/B/7425323,9201754.0,Unclassified,,0,,Not checked,,Read by OCR,26,57032,
GEM/2026/B/7436447,9214032.0,Unclassified,,0,,Not checked,,Read by OCR,1,432,
GEM/2026/B/7435505,9212962.0,Unclassified,,0,,Not checked,,Read by OCR,1,1269,
GEM/2026/B/7429087,9205879.0,Unclassified,,0,,Not checked,,Read by OCR,24,29515,
GEM/2026/B/7437844,9215695.0,Unclassified,,0,,Not checked,,Read by OCR,1,2263,
GEM/2026/B/7432014,9209104.0,Unclassified,,0,,Not checked,,Read by OCR,12,28536,
GEM/2026/B/7437630,9215439.0,Unclassified,,0,,Not checked,,Read by OCR,6,9799,
GEM/2026/B/7442539,9221020.0,Unclassified,,0,,Not checked,,Not extractable,1,172,
GEM/2026/B/7432274,9209395.0,Unclassified,,0,,Not checked,,Read by OCR,11,17732,
GEM/2026/B/7443149,9221713.0,Unclassified,,0,,Not checked,,Read by OCR,1,964,
GEM/2026/B/7441924,9220335.0,Unclassified,,0,,Not checked,,Read by OCR,3,3138,
GEM/2026/B/7444494,9223221.0,"PCD — Petroleum, Coal And Related Products Department",IS 1448 (P- 18); IS 1448,2,,No,,Read by OCR,2,3208,
GEM/2026/B/7442642,9221141.0,Unclassified,,0,,Not checked,,Read by OCR,3,4463,
GEM/2026/B/7444510,9223240.0,Unclassified,,0,,Not checked,,Read by OCR,2,1279,
GEM/2026/B/7448504,9227606.0,Unclassified,,0,,Not checked,,Not extractable,1,180,
GEM/2026/B/7447774,9226799.0,Unclassified,,0,,Not checked,,Read by OCR,5,1229,
GEM/2026/B/7448814,9227957.0,Unclassified,,0,,Not checked,,Read by OCR,2,5553,
GEM/2026/B/7449505,9228740.0,Unclassified,,0,,Not checked,,Read by OCR,1,950,
GEM/2026/B/7446670,9225634.0,Unclassified,,0,,Not checked,,Read by OCR,8,9199,
GEM/2026/B/7449019,9228192.0,Unclassified,,0,,Not checked,,Read by OCR,8,1144,
GEM/2026/B/7449519,9228757.0,Unclassified,,0,,Not checked,,Read by OCR,1,444,
GEM/2026/B/7451420,9230800.0,Unclassified,,0,,Not checked,,Read by OCR,1,1960,
GEM/2026/B/7452580,9232085.0,Unclassified,,0,,Not checked,,Read by OCR,2,249,
GEM/2026/B/7452994,9232568.0,Unclassified,,0,,Not checked,,Read by OCR,2,1749,
GEM/2026/B/7437826,9215676.0,MTD — Metallurgical Engineering Department,IS 8531; IS 11592; IS 2062; IS 1570; IS 1161; IS 1239 (Part 1); IS 3601; IS 210; IS 226; IS 823; IS 1323,11,IS 11592 (Withdrawn); IS 1570 (Withdrawn); IS 226 (Withdrawn); IS 823 (Withdrawn); IS 1323 (Withdrawn),Yes,,Read by OCR,32,17251,
GEM/2026/B/7456878,9237023.0,Unclassified,,0,,Not checked,,Read by OCR,2,433,
GEM/2026/B/7456352,9236410.0,Unclassified,,0,,Not checked,,Read by OCR,8,11920,
GEM/2026/B/7458389,9238691.0,Unclassified,,0,,Not checked,,Read by OCR,1,1025,
GEM/2026/B/7438098,9215986.0,Unclassified,,0,,Not checked,,Read by OCR,20,29930,
GEM/2026/B/7454593,9234374.0,FAD — Food And Agriculture Department,IS 10500; IS 14134,2,,No,,Read by OCR,8,18730,
GEM/2026/B/7459567,9240040.0,Unclassified,,0,,Not checked,,Read by OCR,3,562,
GEM/2026/B/7459212,9239635.0,Unclassified,,0,,Not checked,,Read by OCR,3,2622,
GEM/2026/B/7459504,9239970.0,Unclassified,,0,,Not checked,,Read by OCR,3,4865,
GEM/2026/B/7459895,9240410.0,Unclassified,,0,,Not checked,,Not extractable,3,68,
GEM/2026/B/7459979,9240508.0,MTD — Metallurgical Engineering Department,IS 1570,1,IS 1570 (Withdrawn),Yes,,Read by OCR,2,1099,
GEM/2026/B/7460015,9240544.0,Unclassified,,0,,Not checked,,Read by OCR,1,496,
GEM/2026/B/7460326,9240907.0,Unclassified,,0,,Not checked,,Read by OCR,4,1518,
GEM/2026/B/7462092,9242840.0,Unclassified,,0,,Not checked,,Read by OCR,1,264,
GEM/2026/B/7458378,9238675.0,Unclassified,,0,,Not checked,,Read by OCR,12,17029,
GEM/2026/B/7463348,9244194.0,Unclassified,,0,,Not checked,,Read by OCR,1,1353,
GEM/2026/B/7465160,9246178.0,Unclassified,,0,,Not checked,,Not extractable,1,96,
GEM/2026/B/7460367,9240954.0,Unclassified,,0,,Not checked,,Read by OCR,4,5522,
GEM/2026/B/7465261,9246287.0,Unclassified,,0,,Not checked,,Read by OCR,1,765,
GEM/2026/B/7464845,9245836.0,Unclassified,,0,,Not checked,,Read by OCR,4,6281,
GEM/2026/B/7459766,9240262.0,TXD — Textile Department,IS 2360; IS 9543; IS 1461; IS 5911; IS 2006; IS 744; IS 1390; IS 2454; IS 3361; IS 1567; IS 397 (Part I); IS 3416; IS 1963; IS 1969; IS 1964; IS 765,16,IS 2454 (Withdrawn); IS 3361 (Withdrawn); IS 1567 (Withdrawn); IS 765 (Withdrawn),Yes,,Read by OCR,12,12016,
GEM/2026/B/7466667,9247828.0,Unclassified,,0,,Not checked,,Read by OCR,1,641,
GEM/2026/B/7467796,9249093.0,Unclassified,,0,,Not checked,,Not extractable,1,190,
GEM/2026/B/7466123,9247236.0,Unclassified,,0,,Not checked,,Read by OCR,4,3862,
GEM/2026/B/7466046,9247151.0,Unclassified,,0,,Not checked,,Read by OCR,7,15819,
GEM/2026/B/7471361,9252969.0,Unclassified,,0,,Not checked,,Not extractable,1,149,
GEM/2026/B/7470714,9252252.0,Unclassified,,0,,Not checked,,Read by OCR,6,833,
GEM/2026/B/7450284,9229572.0,Unclassified,,0,,Not checked,,Read by OCR,24,34155,
GEM/2026/B/7473077,9254839.0,Unclassified,,0,,Not checked,,Not extractable,1,184,
GEM/2026/B/7471449,9253064.0,Unclassified,,0,,Not checked,,Read by OCR,1,291,
GEM/2026/B/7472024,9253712.0,Unclassified,,0,,Not checked,,Read by OCR,3,2806,
GEM/2026/B/7469394,9250840.0,MSD — Management System Department,IS 2500,1,,No,,Read by OCR,12,12797,
GEM/2026/B/7475246,9257224.0,Unclassified,,0,,Not checked,,Read by OCR,5,5964,
GEM/2026/B/7470688,9252221.0,Unclassified,,0,,Not checked,,Read by OCR,12,10144,
GEM/2026/B/7475604,9257638.0,Unclassified,,0,,Not checked,,Read by OCR,5,4396,
GEM/2026/B/7474612,9256535.0,Unclassified,,0,,Not checked,,Read by OCR,9,10620,
GEM/2026/B/7476151,9258264.0,Unclassified,,0,,Not checked,,Read by OCR,2,4163,
GEM/2026/B/7477522,9259789.0,Unclassified,,0,,Not checked,,Read by OCR,1,364,
GEM/2026/B/7477040,9259255.0,Unclassified,,0,,Not checked,,Read by OCR,2,1447,
GEM/2026/B/7476644,9258810.0,Unclassified,,0,,Not checked,,Read by OCR,3,4118,
GEM/2026/B/7482541,9265585.0,Unclassified,,0,,Not checked,,Not extractable,1,158,
GEM/2026/B/7483914,9267083.0,Unclassified,,0,,Not checked,,Read by OCR,2,325,
GEM/2026/B/7477606,9259886.0,Unclassified,,0,,Not checked,,Read by OCR,7,1676,
GEM/2026/B/7478123,9260479.0,Unclassified,,0,,Not checked,,Read by OCR,3,3512,
GEM/2026/B/7487285,9270789.0,Unclassified,,0,,Not checked,,Not extractable,1,103,
GEM/2026/B/7487975,9271546.0,CHD — Chemical Department,IS 157,1,IS 157 (Withdrawn),Yes,,Read by OCR,1,1760,
GEM/2026/B/7476545,9258699.0,Electrical cables and wiring,"IS 8130; IS 7098 (Part- 1); IS 3975; IS 5831; IS 10810; IS 10418; IS 7098 (Part 1, latest amendments); IS 7098 (Part - I); IS 7098 (Part 1, Cl. 12.3); IS 7098 (Part 1, Cl. 13.2); IS 14255",11,,No,,Read by OCR,9,13885,
GEM/2026/B/7488085,9271662.0,Unclassified,,0,,Not checked,,Read by OCR,2,283,
GEM/2026/B/7488176,9271762.0,Unclassified,,0,,Not checked,,Read by OCR,2,398,
GEM/2026/B/7488755,9272414.0,Unclassified,,0,,Not checked,,Read by OCR,1,857,
GEM/2026/B/7488239,9271832.0,Unclassified,,0,,Not checked,,Read by OCR,2,809,
GEM/2026/B/7489742,9273561.0,Unclassified,,0,,Not checked,,Read by OCR,2,4659,
GEM/2026/B/7489638,9273433.0,FAD — Food And Agriculture Department,IS 307; IS 5837; IS 2346,3,IS 2346 (Withdrawn),Yes,,Read by OCR,3,4165,
GEM/2026/B/7488011,9271584.0,Unclassified,,0,,Not checked,,Read by OCR,9,10529,
GEM/2026/B/7491722,9275723.0,Unclassified,,0,,Not checked,,Read by OCR,3,1028,
GEM/2026/B/7493010,9277126.0,Unclassified,,0,,Not checked,,Read by OCR,1,3108,
GEM/2026/B/7494041,9278276.0,Unclassified,,0,,Not checked,,Read by OCR,1,265,
GEM/2026/B/7492563,9276643.0,Unclassified,,0,,Not checked,,Read by OCR,3,3087,
GEM/2026/B/7494372,9278635.0,Unclassified,,0,,Not checked,,Read by OCR,2,544,
GEM/2026/B/7494432,9278698.0,Unclassified,,0,,Not checked,,Read by OCR,2,544,
GEM/2026/B/7490630,9274532.0,ETD — Electrotechnical Department,IS 2312; IS 2997,2,,No,,Read by OCR,6,7798,
GEM/2026/B/7486463,9269877.0,Unclassified,,0,,Not checked,,Read by OCR,12,12062,
GEM/2026/B/7482311,9265337.0,Unclassified,,0,,Not checked,,Read by OCR,18,32855,
GEM/2026/B/7496519,9281059.0,Unclassified,,0,,Not checked,,Read by OCR,1,2387,
GEM/2026/B/7495472,9279897.0,Unclassified,,0,,Not checked,,Read by OCR,3,5312,
GEM/2026/B/7500162,9285260.0,Unclassified,,0,,Not checked,,Read by OCR,2,395,
GEM/2026/B/7499356,9284356.0,Unclassified,,0,,Not checked,,Read by OCR,2,2913,
GEM/2026/B/7500441,9285572.0,Unclassified,,0,,Not checked,,Read by OCR,1,2262,
GEM/2026/B/7503333,9288814.0,Unclassified,,0,,Not checked,,Read by OCR,1,1089,
GEM/2026/B/7503859,9289389.0,Pipes (PVC and GI),IS 4985,1,,No,,Read by OCR,1,1201,
GEM/2026/B/7504876,9290496.0,Unclassified,,0,,Not checked,,Read by OCR,3,15461,
GEM/2026/B/7503542,9289049.0,Unclassified,,0,,Not checked,,Read by OCR,8,6148,
GEM/2026/B/7506731,9292514.0,Unclassified,,0,,Not checked,,Read by OCR,4,3697,
GEM/2026/B/7507321,9293173.0,Unclassified,,0,,Not checked,,Read by OCR,3,4502,
GEM/2026/B/7496668,9281221.0,ETD — Electrotechnical Department,IS 3624,1,,No,,Read by OCR,16,22535,
GEM/2026/B/7509135,9295150.0,Unclassified,,0,,Not checked,,Read by OCR,1,908,
GEM/2026/B/7508959,9294966.0,Unclassified,,0,,Not checked,,Read by OCR,3,842,
GEM/2026/B/7507422,9293282.0,CHD — Chemical Department,IS 15298 (Part 1 & 2); IS 15298 (Part 2); IS 15298 (Pt 1 & 2); IS 15298 (Pt -2),4,,No,,Read by OCR,4,7947,
GEM/2026/B/7510125,9296225.0,Unclassified,,0,,Not checked,,Read by OCR,2,2447,
GEM/2026/B/7510467,9296602.0,Unclassified,,0,,Not checked,,Read by OCR,1,732,
GEM/2026/B/7509830,9295896.0,Unclassified,,0,,Not checked,,Read by OCR,8,3827,
GEM/2026/B/7499429,9284438.0,Unclassified,,0,,Not checked,,Read by OCR,20,26973,
GEM/2026/B/7513294,9299704.0,Unclassified,,0,,Not checked,,Read by OCR,3,2338,
GEM/2026/B/7513587,9300015.0,Unclassified,,0,,Not checked,,Read by OCR,2,1860,
GEM/2026/B/7511609,9297862.0,Unclassified,,0,,Not checked,,Read by OCR,6,6152,
GEM/2026/B/7513732,9300171.0,Unclassified,,0,,Not checked,,Read by OCR,2,2156,
GEM/2026/B/7516922,9303721.0,Unclassified,,0,,Not checked,,Read by OCR,1,1010,
GEM/2026/B/7509275,9295305.0,Unclassified,,0,,Not checked,,Read by OCR,16,28489,
GEM/2026/B/7519080,9306055.0,Unclassified,,0,,Not checked,,Not extractable,4,0,
GEM/2026/B/7515474,9302085.0,CHD — Chemical Department,IS 9781; IS 2860,2,,No,,Read by OCR,7,13232,
GEM/2026/B/7517372,9304202.0,Unclassified,,0,,Not checked,,Read by OCR,5,6628,
GEM/2026/B/7521105,9308331.0,Unclassified,,0,,Not checked,,Not extractable,1,133,
GEM/2026/B/7522447,9309817.0,Unclassified,,0,,Not checked,,Not extractable,1,79,
GEM/2026/B/7523665,9311230.0,Unclassified,,0,,Not checked,,Read by OCR,2,337,
GEM/2026/B/7523830,9311452.0,Unclassified,,0,,Not checked,,Read by OCR,1,811,
GEM/2026/B/7520544,9307674.0,MED — Mechanical Engineering Department,IS 2062; IS 2721; IS 278; IS 2932,4,,No,,Read by OCR,5,12945,
